occurrence_id,source_type,ADM0_NAME,ISO_code,ADM1_NAME,ADM1_CODE,ADM2_NAME,ADM2_CODE,Location_name,lat,long,Geo_reliability,max_year,N_positive,higher_taxon,lower_taxon,Sample_type,PCR_Test,ER_result,KR_result,IS2404_result,16SrRNAresults,16S_23S ITS,IS2606_result,VNTR_MIRU_result_MU,VNTR_result_MPM,qPCR_confirmed,other tests,other results,MU_confirmed,Record_number
BU_env_GH_28,LIT,Ghana,GHA,Greater Accra,GHA.5_1,Ga East,GHA.5.4_1,Danfa,5.758948,-0.16163,3,2007,1,,,aquatic non-animal,ER,positive,,,,,,,,,,,no,5481
BU_env_GH_28,LIT,Ghana,GHA,Greater Accra,GHA.5_1,Ga East,GHA.5.4_1,Teiman,5.751149,-0.189336,3,2007,1,,,aquatic non-animal,ER + VNTR for MU,positive,,,,,,positive,,,,,yes,5481
BU_env_GH_29,LIT,Ghana,GHA,Greater Accra,GHA.5_1,Ga West,GHA.5.5_1,Akotoshie,-0.3485668,5.745609,3,2007,1,,,aquatic non-animal,ER,positive,,,,,,,,,,,no,5481
BU_env_GH_29,LIT,Ghana,GHA,Greater Accra,GHA.5_1,Ga West,GHA.5.5_1,Afiaman,-0.2862503,5.7104202,3,2007,1,,,aquatic non-animal,ER + VNTR for MU,positive,,,,,,positive,,,,,yes,5481
BU_env_GH_3,LIT,Ghana,GHA,Ashanti,GHA.1_1,,,Akomfore,6.54334517,-2.077828917,3,2014,2,,,aquatic non-animal,"IS2404, IS2606 and KR",,positive,positive,,,positive,,,yes,,,yes,7934
BU_env_GH_3,LIT,Ghana,GHA,Greater Accra,GHA.5_1,,,Domesampaman,5.644544075,-0.325703437,3,2014,7,,,aquatic non-animal,"IS2404, IS2606 and KR",,positive,positive,,,positive,,,yes,,,yes,7934
BU_env_GH_30,LIT,Ghana,GHA,Greater Accra,GHA.5_1,Ga West,GHA.5.5_1,Afuaman,-0.3515719,5.6383197,3,2007,1,,,aquatic non-animal,ER,positive,,,,,,,,,,,no,5481
BU_env_GH_30,LIT,Ghana,GHA,Greater Accra,GHA.5_1,Ga West,GHA.5.5_1,Amasaman,-0.2990647,5.703291,3,2007,1,,,aquatic non-animal,ER + VNTR for MU,positive,,,,,,positive,,,,,yes,5481
BU_env_GH_31,LIT,Ghana,GHA,Greater Accra,GHA.5_1,Ga West,GHA.5.5_1,Ashaladja,5.66356,-0.36333,3,2007,1,,,aquatic non-animal,ER,positive,,,,,,,,,,,no,5481
BU_env_GH_31,LIT,Ghana,GHA,Greater Accra,GHA.5_1,Ga West,GHA.5.5_1,Kwashikuma,-0.3614676,5.7111923,3,2007,1,,,aquatic non-animal,ER,positive,,,,,,,,,,,no,5481
BU_env_GH_32,LIT,Ghana,GHA,Greater Accra,GHA.5_1,Ga West,GHA.5.5_1,Kotoku,-0.3605708,5.7363349,3,2007,1,,,aquatic non-animal,ER + VNTR for MU,positive,,,,,,positive,,,,,yes,5481
BU_env_GH_32,LIT,Ghana,GHA,Greater Accra,GHA.5_1,Ga West,GHA.5.5_1,Olebu,5.64237,-0.310352,3,2007,1,,,aquatic non-animal,ER + VNTR for MU,positive,,,,,,positive,,,,,yes,5481
BU_env_GH_33,LIT,Ghana,GHA,Greater Accra,GHA.5_1,Ga West,GHA.5.5_1,Sarpeiman,5.726496,-0.309817,3,2007,1,,,aquatic non-animal,ER,positive,,,,,,,,,,,no,5481
BU_env_GH_33,LIT,Ghana,GHA,Greater Accra,GHA.5_1,Ga West,GHA.5.5_1,Weija,-0.344328,5.5696738,3,2007,1,,,aquatic non-animal,ER,positive,,,,,,,,,,,no,5481
BU_env_GH_34,LIT,Ghana,GHA,Greater Accra,GHA.5_1,Ga West,GHA.5.5_1,Trebakope,5.737985,-0.315756,3,2007,1,,,aquatic non-animal,ER,positive,,,,,,,,,,,no,5481
BU_env_GH_34,LIT,Ghana,GHA,Greater Accra,GHA.5_1,Suhum Kraboa Coaltar,GHA.4.15_1,Obotumpan,,,3,2007,1,,,aquatic non-animal,ER + VNTR for MU,positive,,,,,,positive,,,,,yes,5481
BU_env_GH_35,LIT,Ghana,GHA,Ashanti,GHA.1_1,Amansie Central,GHA.1.6_1,Abuakwaa,6.62867,-1.69618,3,2007,1,,,aquatic non-animal,ER + VNTR for MU,positive,,,,,,positive,,,,,yes,5481
BU_env_GH_35,LIT,Ghana,GHA,,,Suhum Kraboa Coaltar,GHA.4.15_1,Sumui,,,3,2007,1,,,aquatic non-animal,ER + VNTR for MU,positive,,,,,,positive,,,,,yes,5481
BU_env_GH_36,LIT,Ghana,GHA,Ashanti,GHA.1_1,Adansi East,,Asirifikrom,,,3,2007,1,,,aquatic non-animal,ER + VNTR for MU,positive,,,,,,positive,,,,,yes,5481
BU_env_GH_36,LIT,Ghana,GHA,Ashanti,GHA.1_1,Amansie Central,GHA.1.6_1,Kobro,6.287803,-1.883168,3,2007,1,,,aquatic non-animal,ER + VNTR for MU,positive,,,,,,positive,,,,,yes,5481
BU_env_GH_37,LIT,Ghana,GHA,Ashanti,GHA.1_1,Amansie West,GHA.1.8_1,Bonsaaso,6.234953039,6.234953039,3,2007,1,,,aquatic non-animal,ER + VNTR for MU,positive,,,,,,positive,,,,,yes,5481
BU_env_GH_37,LIT,Ghana,GHA,Ashanti,GHA.1_1,Amansie East,GHA.1.7_1,Ofoasi Kokobeng,6.480858,-1.641834,3,2007,1,,,aquatic non-animal,ER + VNTR for MU,positive,,,,,,positive,,,,,yes,5481
BU_env_GH_38,LIT,Ghana,GHA,Ashanti,GHA.1_1,Amansie West,GHA.1.8_1,Bretsekrom,6.192661865,-1.912726145,3,2007,1,,,aquatic non-animal,ER,positive,,,,,,,,,,,no,5481
BU_env_GH_38,LIT,Ghana,GHA,Ashanti,GHA.1_1,Amansie East,GHA.1.7_1,Senfi,-1.6345374,6.5061895,3,2007,1,,,aquatic non-animal,ER + VNTR for MU,positive,,,,,,positive,,,,,yes,5481
BU_env_GH_39,LIT,Ghana,GHA,Ashanti,GHA.1_1,Amansie West,GHA.1.8_1,Groso,,,3,2007,1,,,aquatic non-animal,ER,positive,,,,,,,,,,,no,5481
BU_env_GH_39,LIT,Ghana,GHA,Ashanti,GHA.1_1,Amansie West,GHA.1.8_1,Manso Abodom,6.422764,-1.813402,3,2007,1,,,aquatic non-animal,ER + VNTR for MU,positive,,,,,,positive,,,,,yes,5481
BU_env_GH_4,LIT,Ghana,GHA,Ashanti,GHA.1_1,,,Keniago,6.484604,-1.79694,4,2014,2,,,aquatic non-animal,"IS2404, IS2606 and KR",,positive,positive,,,positive,,,yes,,,yes,7934
BU_env_GH_4,LIT,Ghana,GHA,Ashanti,GHA.1_1,,,Wromanso,6.043447351,-1.895290886,3,2014,142,,,aquatic non-animal,"IS2404, IS2606 and KR",,positive,positive,,,positive,,,yes,,,yes,7934
BU_env_GH_40,LIT,Ghana,GHA,Ashanti,GHA.1_1,Amansie West,GHA.1.8_1,Senfi,-1.6345374,6.5061895,3,2007,1,,,aquatic non-animal,ER,positive,,,,,,,,,,,no,5481
BU_env_GH_40,LIT,Ghana,GHA,Ashanti,GHA.1_1,Amansie West,GHA.1.8_1,Manso Dominase,6.024097,-1.946456,3,2007,1,,,aquatic non-animal,ER + VNTR for MU,positive,,,,,,positive,,,,,yes,5481
BU_env_GH_41,LIT,Ghana,GHA,Ashanti,GHA.1_1,Amansie West,GHA.1.8_1,Tontokrom,6.248976,6.248976,3,2007,1,,,aquatic non-animal,ER,positive,,,,,,,,,,,no,5481
BU_env_GH_41,LIT,Ghana,GHA,Ashanti,GHA.1_1,Amansie West,GHA.1.8_1,Mpatuom,6.53507,-1.933247,3,2007,1,,,aquatic non-animal,ER + VNTR for MU,positive,,,,,,positive,,,,,yes,5481
BU_env_GH_42,LIT,Ghana,GHA,Ashanti,GHA.1_1,Amansie West,GHA.1.8_1,Watreso,0,0,3,2007,1,,,aquatic non-animal,ER,positive,,,,,,,,,,,no,5481
BU_env_GH_42,LIT,Ghana,GHA,Ashanti,GHA.1_1,Amansie West,GHA.1.8_1,Nyame Bekyere,,,3,2007,1,,,aquatic non-animal,ER + VNTR for MU,positive,,,,,,positive,,,,,yes,5481
BU_env_GH_43,LIT,Ghana,GHA,Ashanti,GHA.1_1,Asante Akim North,GHA.1.9_1,Agogo,6.8008746,6.8008746,3,2007,1,,,aquatic non-animal,ER + VNTR for MU,positive,,,,,,positive,,,,,yes,5481
BU_env_GH_43,LIT,Ghana,GHA,Ashanti,GHA.1_1,Asante Akim North,GHA.1.9_1,Patrensa,,,3,2007,1,,,aquatic non-animal,ER + VNTR for MU,positive,,,,,,positive,,,,,yes,5481
BU_env_GH_44,LIT,Ghana,GHA,Ashanti,GHA.1_1,Asante Akim North,GHA.1.9_1,Serebuoso,,,3,2007,1,,,aquatic non-animal,ER,positive,,,,,,,,,,,no,5481
BU_env_GH_44,LIT,Ghana,GHA,Ashanti,GHA.1_1,Asante Akim North,GHA.1.9_1,Ananekrom,6.91481,6.91481,3,2007,1,,,aquatic non-animal,ER + VNTR for MU,positive,,,,,,positive,,,,,yes,5481
BU_env_GH_45,LIT,Ghana,GHA,Ashanti,GHA.1_1,Atwima Mponuah,GHA.1.12_1, Aboabogya,-2.2732469,6.5483704,3,2007,1,,,aquatic non-animal,ER,positive,,,,,,,,,,,no,5481
BU_env_GH_45,LIT,Ghana,GHA,Ashanti,GHA.1_1,Atwima Mponuah,GHA.1.12_1,Baakoniaba,-2.0869834,6.6377352,3,2007,1,,,aquatic non-animal,ER + VNTR for MU,positive,,,,,,positive,,,,,yes,5481
BU_env_GH_46,LIT,Ghana,GHA,Ashanti,GHA.1_1,Atwima Mponuah,GHA.1.12_1,Barniekrom,-2.1766874,6.540649,3,2007,1,,,aquatic non-animal,ER,positive,,,,,,,,,,,no,5481
BU_env_GH_46,LIT,Ghana,GHA,Ashanti,GHA.1_1,Atwima Mponuah,GHA.1.12_1,Akentensu,,,3,2007,1,,,aquatic non-animal,ER + VNTR for MU,positive,,,,,,positive,,,,,yes,5481
BU_env_GH_47,LIT,Ghana,GHA,Ashanti,GHA.1_1,Atwima Mponuah,GHA.1.12_1,Bofaso,,,3,2007,1,,,aquatic non-animal,ER,positive,,,,,,,,,,,no,5481
BU_env_GH_47,LIT,Ghana,GHA,Ashanti,GHA.1_1,Atwima Mponuah,GHA.1.12_1,Kobeng,,,3,2007,1,,,aquatic non-animal,ER,positive,,,,,,,,,,,no,5481
BU_env_GH_48,LIT,Ghana,GHA,Ashanti,GHA.1_1,Atwima Mponuah,GHA.1.12_1,Jerusalem,-2.3373528,6.6283141,3,2007,1,,,aquatic non-animal,ER,positive,,,,,,,,,,,no,5481
BU_env_GH_48,LIT,Ghana,GHA,Ashanti,GHA.1_1,Atwima Mponuah,GHA.1.12_1,Pamuruso,-2.2511278,6.5271614,3,2007,1,,,aquatic non-animal,ER,positive,,,,,,,,,,,no,5481
BU_env_GH_49,LIT,Ghana,GHA,Ashanti,GHA.1_1,Atwima,GHA.1.11_1,Adagya,6.217101,-1.89798,3,2007,1,,,aquatic non-animal,ER,positive,,,,,,,,,,,no,5481
BU_env_GH_49,LIT,Ghana,GHA,Ashanti,GHA.1_1,Atwima,GHA.1.11_1,Kyenkyentaa,6.680324,-1.845999,3,2007,1,,,aquatic non-animal,ER,positive,,,,,,,,,,,no,5481
BU_env_GH_5,LIT,Ghana,GHA,Central,GHA.3_1,,,Pokukrom,,,3,2014,2,,,aquatic non-animal,"IS2404, IS2606 and KR",,positive,positive,,,positive,,,yes,,,yes,7934
BU_env_GH_50,LIT,Ghana,GHA,Ashanti,GHA.1_1,Atwima,GHA.1.11_1,Ataase,,,3,2007,1,,,aquatic non-animal,ER + VNTR for MU,positive,,,,,,positive,,,,,yes,5481
BU_env_GH_50,LIT,Ghana,GHA,Ashanti,GHA.1_1,Bibiani Anhwiaso Bekwai,GHA.10.4_1,Nsuta (Bibiani Anhwiaso Bekwai),-1.380092,7.011107,3,2007,1,,,aquatic non-animal,ER + VNTR for MU,positive,,,,,,positive,,,,,yes,5481
BU_env_GH_51,LIT,Ghana,GHA,Ashanti,GHA.1_1,,,Aduman (Dunkwa),-1.624992,6.826714,3,2007,1,,,aquatic non-animal,ER,positive,,,,,,,,,,,no,5481
BU_env_GH_51,LIT,Ghana,GHA,Ashanti,GHA.1_1,Kwabre,GHA.1.3_1,Achiasi,-1.3119015,6.454007,3,2007,1,,,aquatic non-animal,ER + VNTR for MU,positive,,,,,,positive,,,,,yes,5481
BU_env_GH_52,LIT,Ghana,GHA,Ashanti,GHA.1_1,,,Adwumam (Dunkwa),5.925261,5.925261,3,2007,1,,,aquatic non-animal,ER,positive,,,,,,,,,,,no,5481
BU_env_GH_52,LIT,Ghana,GHA,Central,GHA.3_1,Upper Denkyira,GHA.3.13_1,Ampa Abena,,,3,2007,1,,,aquatic non-animal,ER,positive,,,,,,,,,,,no,5481
BU_env_GH_53,LIT,Ghana,GHA,Volta ,GHA.9_1,Ho,GHA.9.3_1,Agodeke,6.398409,0.303528,3,2007,1,,,aquatic non-animal,ER + VNTR for MU,positive,,,,,,positive,,,,,yes,5481
BU_env_GH_53,LIT,Ghana,GHA,Central,GHA.3_1,Upper Denkyira,GHA.3.13_1,Subin,6.20041,6.20041,3,2007,1,,,aquatic non-animal,ER + VNTR for MU,positive,,,,,,positive,,,,,yes,5481
BU_env_GH_54,LIT,Ghana,GHA,Volta ,GHA.9_1,Ho,GHA.9.3_1,Abutia Kloe,6.484495,0.348181,3,2007,1,,,aquatic non-animal,ER + VNTR for MU,positive,,,,,,positive,,,,,yes,5481
BU_env_GH_54,LIT,Ghana,GHA,Volta ,GHA.9_1,Ho,GHA.9.3_1,Gavorkpo,,,3,2007,1,,,aquatic non-animal,ER + VNTR for MU,positive,,,,,,positive,,,,,yes,5481
BU_env_GH_55,LIT,Ghana,GHA,Volta ,GHA.9_1,Kadjebi,GHA.9.6_1,Pampamwie,7.815033,0.565967,3,2007,1,,,aquatic non-animal,ER,positive,,,,,,,,,,,no,5481
